date,gross_pnl,gross_notional,long_notional,short_notional,borrow_cost,n_long,n_short,n_positions,n_cap_binding,pct_cap_binding,max_participation,gross_exposure,entry_turnover,exit_turnover,roundtrip_turnover,gross_return,trading_cost_return,commission_return,slippage_return,trading_cost,borrow_cost_return,return_after_commission,return_after_slippage,net_return_before_borrow,net_return,gross_return_bps,commission_bps,slippage_bps,borrow_bps,net_return_bps,hit_full_gross,capacity_constrained
2018-01-19,165541.79991926183,249999999.9999999,124999999.99999997,124999999.99999997,5051.843363489277,96,96,192,33,0.171875,0.05000000000000001,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.9999999999999993,0.0006621671996770473,0.0003999999999999999,9.999999999999998e-05,0.00029999999999999987,99999.99999999997,2.0207373453957108e-05,0.0005621671996770474,0.0002621671996770475,0.0002621671996770475,0.0002419598262230904,6.621671996770473,0.9999999999999998,2.9999999999999987,0.2020737345395711,2.4195982622309042,True,False
2018-01-22,390277.034232814,249999999.99999994,125000000.0,124999999.99999997,6118.6563249909195,95,95,190,74,0.3894736842105263,0.049999999999999996,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.9999999999999996,0.001561108136931256,0.0003999999999999999,9.999999999999998e-05,0.0002999999999999999,99999.99999999997,2.4474625299963677e-05,0.0014611081369312559,0.001161108136931256,0.001161108136931256,0.0011366335116312922,15.61108136931256,0.9999999999999998,2.999999999999999,0.24474625299963676,11.366335116312921,True,False
2018-01-23,-15636.477401679895,249999999.9999999,124999999.99999997,124999999.99999997,4879.24473847868,91,91,182,41,0.22527472527472528,0.05000000000000001,0.9999999999999997,0.9999999999999997,0.9999999999999997,1.9999999999999993,-6.254590960671958e-05,0.0003999999999999999,9.999999999999998e-05,0.00029999999999999987,99999.99999999997,1.9516978953914722e-05,-0.00016254590960671956,-0.00046254590960671945,-0.00046254590960671945,-0.00048206288856063415,-0.6254590960671959,0.9999999999999998,2.9999999999999987,0.1951697895391472,-4.820628885606341,True,False
2018-01-24,264518.5903887715,249999999.99999994,124999999.99999997,124999999.99999999,4693.223836689631,91,91,182,49,0.2692307692307692,0.05000000000000001,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.9999999999999996,0.001058074361555086,0.0003999999999999999,9.999999999999998e-05,0.0002999999999999999,99999.99999999997,1.8772895346758525e-05,0.0009580743615550861,0.0006580743615550861,0.0006580743615550861,0.0006393014662083276,10.58074361555086,0.9999999999999998,2.999999999999999,0.18772895346758525,6.393014662083276,True,False
2018-01-25,295313.5759404182,249999999.99999997,124999999.99999997,125000000.0,4520.546769854333,92,92,184,51,0.27717391304347827,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,0.0011812543037616728,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.8082187079417334e-05,0.0010812543037616727,0.0007812543037616728,0.0007812543037616728,0.0007631721166822554,11.812543037616727,0.9999999999999999,2.999999999999999,0.18082187079417333,7.631721166822555,True,False
2018-01-26,-298086.73633992614,249999999.99999997,124999999.99999999,124999999.99999999,4545.511951734655,94,94,188,54,0.2872340425531915,0.05000000000000001,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,-0.0011923469453597045,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.818204780693862e-05,-0.0012923469453597046,-0.0015923469453597045,-0.0015923469453597045,-0.001610528993166643,-11.923469453597045,0.9999999999999999,2.999999999999999,0.1818204780693862,-16.10528993166643,True,False
2018-01-29,-473296.9813433965,249999999.99999997,124999999.99999997,124999999.99999997,4252.564171617871,92,92,184,40,0.21739130434782608,0.05,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.9999999999999998,-0.0018931879253735859,0.00039999999999999996,9.999999999999999e-05,0.0002999999999999999,99999.99999999999,1.7010256686471484e-05,-0.001993187925373586,-0.002293187925373586,-0.002293187925373586,-0.0023101981820600574,-18.931879253735858,0.9999999999999999,2.999999999999999,0.17010256686471484,-23.101981820600574,True,False
2018-01-30,345719.8310035519,250000000.00000003,125000000.00000001,125000000.0,5654.007447359344,87,87,174,63,0.3620689655172414,0.049999999999999996,1.0000000000000002,1.0000000000000002,1.0000000000000002,2.0000000000000004,0.0013828793240142077,0.00040000000000000013,0.00010000000000000003,0.00030000000000000003,100000.00000000003,2.2616029789437378e-05,0.0012828793240142076,0.0009828793240142077,0.0009828793240142077,0.0009602632942247704,13.828793240142076,1.0000000000000002,3.0000000000000004,0.22616029789437378,9.602632942247704,True,False
2018-01-31,-448563.2519390537,249999999.99999994,125000000.0,125000000.0,5826.81846872234,86,86,172,62,0.36046511627906974,0.05000000000000001,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.9999999999999996,-0.0017942530077562147,0.0003999999999999999,9.999999999999998e-05,0.0002999999999999999,99999.99999999997,2.330727387488936e-05,-0.0018942530077562148,-0.0021942530077562147,-0.0021942530077562147,-0.0022175602816311042,-17.942530077562147,0.9999999999999998,2.999999999999999,0.2330727387488936,-22.17560281631104,True,False
2018-02-01,-150659.16064618912,249999999.99999994,125000000.0,124999999.99999997,4420.879952667452,89,89,178,44,0.24719101123595505,0.05000000000000001,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.9999999999999996,-0.0006026366425847565,0.0003999999999999999,9.999999999999998e-05,0.0002999999999999999,99999.99999999997,1.768351981066981e-05,-0.0007026366425847564,-0.0010026366425847563,-0.0010026366425847563,-0.0010203201623954262,-6.026366425847565,0.9999999999999998,2.999999999999999,0.1768351981066981,-10.203201623954262,True,False
2018-02-02,-173479.94596521652,249999999.99999994,125000000.0,124999999.99999997,5711.100485501172,92,92,184,55,0.29891304347826086,0.049999999999999996,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.9999999999999996,-0.0006939197838608661,0.0003999999999999999,9.999999999999998e-05,0.0002999999999999999,99999.99999999997,2.284440194200469e-05,-0.000793919783860866,-0.001093919783860866,-0.001093919783860866,-0.0011167641858028706,-6.939197838608661,0.9999999999999998,2.999999999999999,0.2284440194200469,-11.167641858028706,True,False
